material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis,eg_target_score,score_stability_norm,score_eg_norm,score_layered_norm,score_formE_norm,complexity,score_complexity_norm,baseline_score_v3,gating_efficiency_eta,quantum_proxy,dielectric_proxy,surface_proxy,debye_length_nm_physio_0p15M,loc_ooc_score_physio_0p15M_2nm,loc_ooc_score_physio_0p15M_5nm,loc_ooc_score_physio_0p15M_10nm,debye_length_nm_diluted_0p01M,loc_ooc_score_diluted_0p01M_2nm,loc_ooc_score_diluted_0p01M_5nm,loc_ooc_score_diluted_0p01M_10nm,loc_ooc_score_robust_min,loc_ooc_score_main
mp-29084,Ba2GdCl7,"Ba,Cl,Gd",3,1.561499999999999,0.0,-2.872607037499999,3.932393551520615,40,1.0,0.0,a,0,16,0,200,,True,0.0,1.0,a,0.9947606485325494,1.0,0.9929982120599208,1.0,0.7295418966950236,70,0.3947368421052631,0.8836316165645112,0.6666666666666666,0.3903962521959791,0.2542980469524243,0.3333333333333333,0.7849246248313698,0.0017260252327929112,3.777144718613508e-05,6.46682485598556e-08,3.0399999999999996,0.011426575587685278,0.004259278284000045,0.0008223105862985136,6.46682485598556e-08,3.777144718613508e-05
mp-27243,K2PtBr4,"Br,K,Pt",3,1.476999999999999,0.006333842142856,-1.435937949214286,4.112557663438326,7,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b,0.9992655476200591,0.8717165708941376,0.9990185052037076,1.0,0.3584503248445352,37,0.8289473684210527,0.8158543993801805,0.6666666666666666,0.40371417036738005,0.24315768478828928,0.3333333333333333,0.7849246248313698,0.0017067128914554652,3.73488258553405e-05,6.394468133374856e-08,3.0399999999999996,0.011298724659509431,0.004211621601751734,0.0008131098269896273,6.394468133374856e-08,3.73488258553405e-05
mp-2234,Er2S3,"Er,S",2,1.4691,0.0,-2.3661894406875,6.204950661786847,30,1.0,0.0,b,96,0,0,156,,True,0.0,1.0,b,0.9986747539151978,1.0,0.9982289755779206,1.0,0.59873425035098,50,0.6578947368421053,0.8850935676488867,0.6666666666666666,0.40500587258515247,0.1611616360075986,0.5,0.7849246248313698,0.0017022083746315083,3.725025132926603e-05,6.377591253009536e-08,3.0399999999999996,0.011268904005096598,0.004200505894794688,0.0008109637912306333,6.377591253009536e-08,3.725025132926603e-05
mp-1227892,BaNaVS4,"Ba,Na,S,V",4,1.5001,0.0,-1.5875672548399,3.098167206492576,28,1.0,0.0,a,0,48,0,152,,True,0.0,1.0,a,0.9999999861111112,1.0,1.0,1.0,0.3976161688248973,68,0.4210526315789473,0.8216284969228743,0.6666666666666666,0.3999840006399744,0.32277147531107475,0.25,0.7849246248313698,0.001683439473836394,3.6839522371394815e-05,6.307270615816434e-08,3.0399999999999996,0.011144650744160137,0.004154190250010153,0.0008020219371234165,6.307270615816434e-08,3.6839522371394815e-05
mp-32689,Pr2Se3,"Pr,Se",2,1.475099999999999,0.0,-2.190777713854166,6.297756108096001,40,1.0,0.0,a,0,32,32,256,,True,0.0,1.0,a,0.9991392456617296,1.0,0.9988497167804804,1.0,0.55342540786084,60,0.5263157894736843,0.8630290897146566,0.6666666666666666,0.40402407983515837,0.15878671432106786,0.5,0.7849246248313698,0.0016730585779131976,3.661235219180635e-05,6.268376957422517e-08,3.0399999999999996,0.011075927477732355,0.00412857351872831,0.0007970762848521025,6.268376957422517e-08,3.661235219180635e-05
mp-32798,La2Se3,"La,Se",2,1.58,0.0,-2.342295032187499,6.045119341034584,40,1.0,0.0,a,0,0,24,256,,True,0.0,1.0,a,0.9911505004882848,1.0,0.988173653485634,1.0,0.5925623255277881,60,0.5263157894736843,0.8681874574243346,0.6666666666666666,0.38759689922480617,0.16542270608488208,0.5,0.7849246248313698,0.001672111177304373,3.659161976485195e-05,6.264827372115581e-08,3.0399999999999996,0.011069655527321158,0.004126235637008652,0.0007966249255467455,6.264827372115581e-08,3.659161976485195e-05
mp-675237,Na3GdI6,"Gd,I,Na",3,1.549599999999999,0.0,-1.5575324864137912,4.171643768665064,10,1.0,0.0,a,0,14,14,48,,True,0.0,1.0,a,0.9965889420328564,1.0,0.9954415215793826,1.0,0.389858189262109,40,0.7894736842105263,0.8557793866683201,0.6666666666666666,0.392218387197992,0.2397136609581605,0.3333333333333333,0.7849246248313698,0.0016346290395335436,3.577137996746298e-05,6.12439465097879e-08,3.0399999999999996,0.010821517509238198,0.0040337417079443225,0.0007787677366131986,6.12439465097879e-08,3.577137996746298e-05
mp-29035,Sr(YS2)2,"S,Sr,Y",3,1.8122,0.0,-2.439627174821428,3.794902866439433,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8733897367733987,1.0,0.8307995803647795,1.0,0.6177032143351748,58,0.5526315789473684,0.8365036958529667,0.6666666666666666,0.35559348552734515,0.26351135594104147,0.3333333333333333,0.7849246248313698,0.0016291144945180971,3.565070250467208e-05,6.103733541223379e-08,3.0399999999999996,0.01078501029934722,0.00402013357442218,0.0007761405046013676,6.103733541223379e-08,3.565070250467208e-05
mp-32688,Nd2Se3,"Nd,Se",2,1.4781,0.0,-2.191013233687499,6.517396416166739,40,1.0,0.0,a,0,28,28,256,,True,0.0,1.0,a,0.9993340968120036,1.0,0.9991101135221756,1.0,0.5534862426249942,60,0.5263157894736843,0.8631063558529113,0.6666666666666666,0.4035349663048303,0.1534355034043116,0.5,0.7849246248313698,0.001614718309234868,3.5335663800847676e-05,6.049795970061504e-08,3.0399999999999996,0.010689705146103914,0.003984608393107142,0.0007692818936518865,6.049795970061504e-08,3.5335663800847676e-05
mp-1189897,Ba2ThS6,"Ba,S,Th",3,1.3091,0.0,-1.9835559516666696,4.684906581797498,18,1.0,0.0,c,36,36,0,112,,True,0.0,1.0,c,0.9506445850537518,1.0,0.9340420336121844,1.0,0.4999000344266945,48,0.6842105263157895,0.8519115679199639,0.6666666666666666,0.43306916114503485,0.21345142801466951,0.3333333333333333,0.7849246248313698,0.0016071440293885513,3.5169912161907125e-05,6.021417739983665e-08,3.0399999999999996,0.010639562147298403,0.003965917492734757,0.0007656733655823777,6.021417739983665e-08,3.5169912161907125e-05
mp-1223488,KIn5S8,"In,K,S",3,1.5349,0.000260910803569,-0.931459195755953,4.290012604864635,14,1.0,0.0,c,40,40,0,64,,True,0.0,1.0,c,0.9983097495294662,0.9947156036071488,0.9977411880918556,1.0,0.2281434816664648,44,0.736842105263158,0.8171628849647172,0.6666666666666666,0.3944928794035268,0.23309954820786677,0.3333333333333333,0.7849246248313698,0.0015987445471241524,3.498610221827888e-05,5.989947759329368e-08,3.0399999999999996,0.010583956170532774,0.003945190256697942,0.0007616716957028098,5.989947759329368e-08,3.498610221827888e-05
mp-1219880,Pr6Ge3S14,"Ge,Pr,S",3,1.3322,0.0,-1.771143136956523,4.673139776256231,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9616480744502616,1.0,0.9487469649513142,1.0,0.445033812319813,53,0.618421052631579,0.838035608964949,0.6666666666666666,0.42877969299373975,0.21398889138324148,0.3333333333333333,0.7849246248313698,0.001595232223042602,3.490924032713942e-05,5.976788285040516e-08,3.0399999999999996,0.010560703997943533,0.0039365229641215105,0.0007599983590563364,5.976788285040516e-08,3.490924032713942e-05
mp-1220256,Nd6Ge3S14,"Ge,Nd,S",3,1.277899999999999,0.0,-1.772408178043479,4.823544529958788,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.933782552940835,1.0,0.9115078160086946,1.0,0.4453605723853296,53,0.618421052631579,0.8287911737423975,0.6666666666666666,0.439000834101585,0.20731642338721062,0.3333333333333333,0.7849246248313698,0.0015823317012993916,3.46269319538668e-05,5.928454452441103e-08,3.0399999999999996,0.010475300387371255,0.0039046886021033983,0.0007538523100898038,5.928454452441103e-08,3.46269319538668e-05
mp-10086,YSF,"F,S,Y",3,1.3132,0.0,-3.332084884270834,4.783357557393636,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.9526914238781504,1.0,0.9367774044832275,0.6538461538461545,0.8482250073563129,36,0.8421052631578947,0.8861268019847822,0.6666666666666666,0.4323015735777278,0.20905817472379834,0.3333333333333333,0.7849246248313698,0.0015712758894582829,3.438499226195362e-05,5.887032115467794e-08,3.0399999999999996,0.010402109064738478,0.003877406394177255,0.0007485851152977801,5.887032115467794e-08,3.438499226195362e-05
mp-1215629,Zn3PBr3,"Br,P,Zn",3,1.6198,0.0,-0.8972724199489801,4.23093681479441,7,1.0,0.0,b,12,0,0,24,,True,0.0,1.0,b,0.9802639676041326,1.0,0.9736250214277512,1.0,0.2193130387522599,37,0.8289473684210527,0.8201635999494951,0.6666666666666666,0.38170852736850147,0.23635427418894034,0.3333333333333333,0.7849246248313698,0.0015685334995538727,3.432497921378363e-05,5.876757320602862e-08,3.0399999999999996,0.010383953985114908,0.0038706390529216384,0.0007472785896414282,5.876757320602862e-08,3.432497921378363e-05
mp-29036,Ba(YS2)2,"Ba,S,Y",3,1.7564000000000002,0.0,-2.4151363792857152,4.056958167744675,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9127375588983988,1.0,0.8833835382205434,1.0,0.6113772427629312,58,0.5526315789473684,0.8483844910024588,0.6666666666666666,0.3627920475983166,0.2464900939700631,0.3333333333333333,0.7849246248313698,0.0015547325998253887,3.4022967432430885e-05,5.8250500803473354e-08,3.0399999999999996,0.010292589721760302,0.003836582845980748,0.0007407035838236897,5.8250500803473354e-08,3.4022967432430885e-05
mp-10533,YCuS2,"Cu,S,Y",3,1.5946999999999991,0.0,-1.591449781406249,4.346175291765535,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.987621570363266,1.0,0.9834576335651308,1.0,0.3986190252919886,46,0.7105263157894737,0.8466408450286278,0.6666666666666666,0.3854010097506457,0.23008736023478996,0.3333333333333333,0.7849246248313698,0.0015417149562723968,3.373809602579788e-05,5.776277432476696e-08,3.0399999999999996,0.010206410745227544,0.0038044594647921696,0.0007345017358443501,5.776277432476696e-08,3.373809602579788e-05
mp-1189259,RbSbSe2,"Rb,Sb,Se",3,1.5375,0.0,-0.9248630299218732,4.470102607251972,16,1.0,0.0,c,20,24,0,88,,True,0.0,1.0,c,0.9980487811074754,1.0,0.997392433020735,1.0,0.2264396922778617,46,0.7105263157894737,0.8156886782897035,0.6666666666666666,0.3940886699507389,0.22370851138353562,0.3333333333333333,0.7849246248313698,0.0015327627338728733,3.354219020174745e-05,5.742736524018554e-08,3.0399999999999996,0.010147145536363594,0.003782368242870616,0.0007302367302638031,5.742736524018554e-08,3.354219020174745e-05
mp-541014,Cs3Sb2I9,"Cs,I,Sb",3,1.540599999999999,0.003166553571425,-1.14621586599754,4.478893703089317,14,1.0,0.0,c,24,24,0,96,,True,0.0,1.0,c,0.9977132297631014,0.9358657286639216,0.9969440062261096,1.0,0.283615121569584,44,0.736842105263158,0.8104029549959365,0.6666666666666666,0.39360780917893423,0.22326942014950033,0.3333333333333333,0.7849246248313698,0.0015278876714520692,3.3435506846685174e-05,5.724471336326992e-08,3.0399999999999996,0.010114871808154034,0.003770338147882679,0.0007279141596771575,5.724471336326992e-08,3.3435506846685174e-05
mp-1219159,Sm6Ge3S14,"Ge,S,Sm",3,1.238999999999999,0.0,-1.765488114782608,5.08660252979526,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9097253847631716,1.0,0.8793581048108409,1.0,0.4435731203034826,53,0.618421052631579,0.8203962555265647,0.6666666666666666,0.446627958910228,0.19659487725695185,0.3333333333333333,0.7849246248313698,0.0015265694936046894,3.3406660521615124e-05,5.719532575811739e-08,3.0399999999999996,0.010106145250439274,0.003767085306514474,0.0007272861551857221,5.719532575811739e-08,3.3406660521615124e-05
mp-28070,Rb2TeI6,"I,Rb,Te",3,1.6225,0.0,-1.029657680185183,4.362730964213464,18,1.0,0.0,c,16,16,0,88,,True,0.0,1.0,c,0.979373679786704,1.0,0.972435251459735,1.0,0.2535081465272234,48,0.6842105263157895,0.8122314948019573,0.6666666666666666,0.3813155386081983,0.2292142257230123,0.3333333333333333,0.7849246248313698,0.0015195834212938532,3.325378091341827e-05,5.69335815772845e-08,3.0399999999999996,0.010059896283851668,0.003749845914228273,0.0007239578601476757,5.69335815772845e-08,3.325378091341827e-05
mp-1226222,Cs3Y7Se12,"Cs,Se,Y",3,1.5161,0.0,-2.124948892443182,4.619867185806584,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b,0.999640050908335,1.0,0.9995189869092762,1.0,0.5364218257488198,74,0.3421052631578947,0.8413746381928726,0.6666666666666666,0.3974404832876277,0.2164564390665291,0.3333333333333333,0.7849246248313698,0.001495688269988657,3.2730871729716197e-05,5.6038312171819696e-08,3.0399999999999996,0.0099017063875625,0.003690880322582529,0.000712573764767058,5.6038312171819696e-08,3.2730871729716197e-05
mp-1216058,Y2TeS2,"S,Te,Y",3,1.865199999999999,0.0,-2.132454324333332,4.057687616153514,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b,0.8309068738610997,1.0,0.7740259915781927,1.0,0.5383604785257484,35,0.8552631578947368,0.8367049093891715,0.6666666666666666,0.34901577551305335,0.24644578257306815,0.3333333333333333,0.7849246248313698,0.0014954259885307237,3.2725132097381735e-05,5.602848538470671e-08,3.0399999999999996,0.00989997004046433,0.0036902330958231235,0.0007124488089927442,5.602848538470671e-08,3.2725132097381735e-05
mp-540877,La3InS6,"In,La,S",3,1.359499999999999,0.0,-2.081571309437498,4.946778302667944,40,1.0,0.0,b,144,0,0,224,,True,0.0,1.0,b,0.9729554209899952,1.0,0.963857967334546,1.0,0.5252173976784269,70,0.3947368421052631,0.8354816555798482,0.6666666666666666,0.4238186056367877,0.20215177208581803,0.3333333333333333,0.7849246248313698,0.0014895532963986559,3.259661712755832e-05,5.5808455742441546e-08,3.0399999999999996,0.009861091836788424,0.0036757411697541983,0.0007096509490202935,5.5808455742441546e-08,3.259661712755832e-05
mp-12181,BaSnS2,"Ba,S,Sn",3,1.638,0.0,-1.543447148749999,4.44535321366255,16,1.0,0.0,c,24,24,0,72,,True,0.0,1.0,c,0.9738967374550572,1.0,0.9651159313756184,1.0,0.3862199470695813,46,0.7105263157894737,0.8395756038367683,0.6666666666666666,0.37907505686125853,0.22495400296348886,0.3333333333333333,0.7849246248313698,0.0014825775185774337,3.244396279866988e-05,5.55470972608444e-08,3.0399999999999996,0.009814911021443032,0.0036585271809761407,0.0007063275584689424,5.55470972608444e-08,3.244396279866988e-05
mp-556135,GdSI,"Gd,I,S",3,1.487199999999999,0.0,-2.115598449166665,4.780726541939773,6,1.0,0.0,c,16,8,0,24,,True,0.0,1.0,c,0.999772470333246,1.0,0.9996959506415178,1.0,0.5340066065996965,36,0.8421052631578947,0.8909358352961083,0.6666666666666666,0.4020585397233839,0.20917322738025745,0.3333333333333333,0.7849246248313698,0.0014621565163459584,3.1997080103898373e-05,5.4781992311590815e-08,3.0399999999999996,0.009679720572809402,0.003608134678196041,0.0006965986124496564,5.4781992311590815e-08,3.1997080103898373e-05
mp-30996,RbAuBr4,"Au,Br,Rb",3,1.4772,0.0,-1.119264391249999,4.807982744884848,12,1.0,0.0,b,16,0,0,56,,True,0.0,1.0,b,0.9992782605792836,1.0,0.9990354946500344,1.0,0.2766535566488214,42,0.7631578947368421,0.8314053744659571,0.6666666666666666,0.40368157597287263,0.20798743528434818,0.3333333333333333,0.7849246248313698,0.0014597366232092029,3.194412440888623e-05,5.469132721128822e-08,3.0399999999999996,0.009663700475700789,0.003602163155827098,0.0006954457302633137,5.469132721128822e-08,3.194412440888623e-05
mp-11902,Ba2GeSe4,"Ba,Ge,Se",3,1.4121,0.0,-1.62330692705357,4.947741946035637,14,1.0,0.0,c,6,16,0,82,,True,0.0,1.0,c,0.9893262481124748,1.0,0.985735744476512,1.0,0.4068477248229578,44,0.736842105263158,0.8514876916100353,0.6666666666666666,0.41457651009493807,0.20211240014270487,0.3333333333333333,0.7849246248313698,0.0014567872327599049,3.187958146740983e-05,5.4580823661831626e-08,3.0399999999999996,0.009644175017864947,0.003594885003426391,0.0006940405856898123,5.4580823661831626e-08,3.187958146740983e-05
mp-567555,Pr5C2Cl9,"C,Cl,Pr",3,1.667699999999999,0.003162459151784,-2.171418919583332,4.47494169843332,32,1.0,0.0,c,4,8,0,170,,True,0.0,1.0,c,0.9616928856233168,0.935948655610931,0.9488068500658678,1.0,0.5484250320236553,62,0.5,0.8276713156044774,0.6666666666666666,0.37485474378678274,0.22346659853693748,0.3333333333333333,0.7849246248313698,0.0014563779855558284,3.1870625712383096e-05,5.456549057201762e-08,3.0399999999999996,0.009641465732958453,0.0035938751122058035,0.0006938456126952515,5.456549057201762e-08,3.1870625712383096e-05
mp-12843,YCuS2,"Cu,S,Y",3,1.7908,0.000274926874988,-1.591174854531262,4.298637615886635,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.889184179497191,0.9944317269863444,0.8519070843050163,1.0,0.398548011690447,46,0.7105263157894737,0.8120685230891942,0.6666666666666666,0.35832019492618605,0.23263184510000628,0.3333333333333333,0.7849246248313698,0.001449235376497507,3.171432053463025e-05,5.429788149587336e-08,3.0399999999999996,0.009594180466933618,0.0035762494372879564,0.0006904427406335578,5.429788149587336e-08,3.171432053463025e-05
mp-1188862,La(HoS2)3,"Ho,La,S",3,1.0735,0.0,-2.436500602187496,5.789071453579397,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7767458963008462,1.0,0.7016459103526594,1.0,0.6168956207405948,50,0.6578947368421053,0.8145800754204943,0.6666666666666666,0.48227634434530986,0.1727392739956073,0.3333333333333333,0.7849246248313698,0.0014483900281374558,3.169582136652487e-05,5.4266209190724604e-08,3.0399999999999996,0.009588584119469785,0.003574163387881508,0.0006900400009213142,5.4266209190724604e-08,3.169582136652487e-05
mp-1193100,Sr(YSe2)2,"Se,Sr,Y",3,1.458699999999999,0.0,-2.267338949107142,4.935958137538388,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9976337900099184,1.0,0.9968378438921388,1.0,0.5732011720674348,58,0.5526315789473684,0.8691128532812585,0.6666666666666666,0.4067189978443895,0.2025949110862415,0.3333333333333333,0.7849246248313698,0.0014325885208589838,3.135002931998313e-05,5.367418088146801e-08,3.0399999999999996,0.009483975499684627,0.003535170321310424,0.0006825118683843782,5.367418088146801e-08,3.135002931998313e-05
mp-1209072,SbSeBr,"Br,Sb,Se",3,1.437799999999999,0.0,-0.7763281916145841,5.070301437854808,12,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b,0.9946410219419666,1.0,0.9928383445181376,1.0,0.1880731490902574,42,0.7631578947368421,0.8121400054212702,0.6666666666666666,0.4102059233735336,0.19722693261075414,0.3333333333333333,0.7849246248313698,0.0014065870786007816,3.0781027149933827e-05,5.269999597447952e-08,3.0399999999999996,0.009311841605169409,0.0034710070771938597,0.0006701242967418991,5.269999597447952e-08,3.0781027149933827e-05
mp-1216184,Y(CuS)3,"Cu,S,Y",3,1.4195,0.0,-1.0048013190625,5.112974865237336,14,1.0,0.0,c,8,20,0,72,,True,0.0,1.0,c,0.9910400346617008,1.0,0.9880260282790558,1.0,0.2470877493775177,44,0.736842105263158,0.8201082674715833,0.6666666666666666,0.413308534821244,0.19558085583383394,0.3333333333333333,0.7849246248313698,0.00140539754842256,3.075499608419424e-05,5.265542835647883e-08,3.0399999999999996,0.009303966716531026,0.003468071697131041,0.0006695575823974682,5.265542835647883e-08,3.075499608419424e-05
mp-30293,Sr2GeSe4,"Ge,Se,Sr",3,1.7283,0.0,-1.570705549196435,4.535657392688581,14,1.0,0.0,c,14,14,0,76,,True,0.0,1.0,c,0.930167943248515,1.0,0.906677294941425,1.0,0.393260790886906,44,0.736842105263158,0.8290056924390533,0.6666666666666666,0.3665286075578199,0.22047520644129484,0.3333333333333333,0.7849246248313698,0.001404966958446204,3.074557327493178e-05,5.263929562615175e-08,3.0399999999999996,0.009301116138904088,0.0034670091387739807,0.0006693524413084597,5.263929562615175e-08,3.074557327493178e-05
mp-1106294,La(TmS2)3,"La,S,Tm",3,1.0688,0.0,-2.433248469187498,6.002388772336429,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7724091449139733,1.0,0.6958503277805466,1.0,0.6160555949081492,50,0.6578947368421053,0.812963174610977,0.6666666666666666,0.4833720030935808,0.16660033828677678,0.3333333333333333,0.7849246248313698,0.0014000896567477876,3.063884091667159e-05,5.2456559851180364e-08,3.0399999999999996,0.009268827586302385,0.0034549735179650273,0.0006670288038882293,5.2456559851180364e-08,3.063884091667159e-05
mp-17872,Ba(YTe2)2,"Ba,Te,Y",3,1.293499999999999,0.0,-1.787762902023809,5.427248325634622,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9424943567394726,1.0,0.9231501661835008,1.0,0.4493266970160128,58,0.5526315789473684,0.8259160388438146,0.6666666666666666,0.43601482450403334,0.18425543479864034,0.3333333333333333,0.7849246248313698,0.001396754367603312,3.0565853166911294e-05,5.233159800049818e-08,3.0399999999999996,0.009246747414592225,0.0034467430909967383,0.0006654398099849184,5.233159800049818e-08,3.0565853166911294e-05
mp-866306,Ba(NdS2)2,"Ba,Nd,S",3,1.6426,0.0,-2.375684078571425,4.726279564678873,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.972152375177358,1.0,0.9627847865360304,1.0,0.601186714961812,58,0.5526315789473684,0.8661966975211068,0.6666666666666666,0.37841519715431776,0.21158291343435265,0.3333333333333333,0.7849246248313698,0.0013920269331292462,3.0462400425798026e-05,5.215447723666981e-08,3.0399999999999996,0.009215451008069631,0.0034350772945692777,0.0006631875721032237,5.215447723666981e-08,3.0462400425798026e-05
mp-1105549,BaHfS3,"Ba,Hf,S",3,1.252399999999999,0.0,-2.139777798999998,5.547751676715811,20,1.0,0.0,c,8,8,0,112,,True,0.0,1.0,c,0.9183773750611544,1.0,0.8909205209403104,1.0,0.5402521317586466,50,0.6578947368421053,0.8465700302710174,0.6666666666666666,0.44397087551056674,0.18025320134588027,0.3333333333333333,0.7849246248313698,0.001391348563071376,3.0447555324853557e-05,5.212906103609264e-08,3.0399999999999996,0.009210960084880671,0.00343340329421221,0.0006628643839658683,5.212906103609264e-08,3.0447555324853557e-05
mp-541378,CsBiS2,"Bi,Cs,S",3,1.5773,0.0,-0.8667762614062541,4.858672445781889,16,1.0,0.0,c,8,8,0,88,,True,0.0,1.0,c,0.9917353278603258,1.0,0.9889552097757536,1.0,0.2114358821395805,46,0.7105263157894737,0.8105786104508018,0.6666666666666666,0.38800294882241104,0.2058175378478459,0.3333333333333333,0.7849246248313698,0.0013884040780560297,3.038311973136716e-05,5.2018741276430107e-08,3.0399999999999996,0.009191467101837648,0.0034261372468537173,0.0006614615764325169,5.2018741276430107e-08,3.038311973136716e-05
mp-1215857,Yb(YSe2)2,"Se,Y,Yb",3,1.085899999999999,0.0,-2.145861784464285,6.018440788408465,7,1.0,0.0,b,24,0,0,36,,True,0.0,1.0,b,0.7880726374331047,1.0,0.7167828314368738,1.0,0.5418236249768599,37,0.8289473684210527,0.8204551696966956,0.6666666666666666,0.47940936765904435,0.16615599208452844,0.3333333333333333,0.7849246248313698,0.0013849082411158294,3.0306618636337135e-05,5.1887764250209124e-08,3.0399999999999996,0.00916832407688037,0.003417510639269477,0.0006597960945674293,5.1887764250209124e-08,3.0306618636337135e-05
mp-1193099,Ba(YSe2)2,"Ba,Se,Y",3,1.4872,0.0,-2.240760022410714,5.118428248655952,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.999772470333246,1.0,0.9996959506415178,1.0,0.5663358362943616,58,0.5526315789473684,0.8684543128139885,0.6666666666666666,0.40205853972338373,0.19537247596712723,0.3333333333333333,0.7849246248313698,0.0013656869114070055,2.9885988957146785e-05,5.11676069178335e-08,3.0399999999999996,0.009041075660900783,0.0033700785446146827,0.0006506386948944685,5.11676069178335e-08,2.9885988957146785e-05
mp-13283,Sm(ErS2)3,"Er,S,Sm",3,1.0887,0.0,-2.380271892999999,6.124099115569162,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7906063272916367,1.0,0.720168824194424,1.0,0.6023717472573764,50,0.6578947368421053,0.8163060291842917,0.6666666666666666,0.47876669698855745,0.16328932323412632,0.3333333333333333,0.7849246248313698,0.001359190086253638,2.9743815781751836e-05,5.0924193150823823e-08,3.0399999999999996,0.008998065592285038,0.003354046457849701,0.0006475434863196206,5.0924193150823823e-08,2.9743815781751836e-05
mp-21604,Sm3InS6,"In,S,Sm",3,1.2815,0.0,-1.9907383449166631,5.627027928775821,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b,0.9358419434907674,1.0,0.9142599608552934,1.0,0.5017552463349348,70,0.3947368421052631,0.8183897236913367,0.6666666666666666,0.43830813061582286,0.17771370831236544,0.3333333333333333,0.7849246248313698,0.0013542502737317462,2.96357154688276e-05,5.073911530958747e-08,3.0399999999999996,0.008965363207581744,0.003341856580319649,0.0006451900675781642,5.073911530958747e-08,2.96357154688276e-05
mp-1106254,La(LuS2)3,"La,Lu,S",3,1.0627,0.0,-2.418229514687496,6.247750420700158,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7667465205722164,1.0,0.688282864483746,1.0,0.6121761995216951,50,0.6578947368421053,0.810295429709486,0.6666666666666666,0.48480147379648036,0.1600576099657858,0.3333333333333333,0.7849246248313698,0.0013490832023320596,2.9522641939673886e-05,5.054552285725653e-08,3.0399999999999996,0.008931156331115662,0.003329105900557597,0.0006427283784722365,5.054552285725653e-08,2.9522641939673886e-05
mp-1194276,Ca(HoS2)2,"Ca,Ho,S",3,1.552699999999999,0.0,-2.4064787169642843,5.049634867523821,28,1.0,0.0,b,112,0,0,152,,True,0.0,1.0,b,0.9961500827851316,1.0,0.9948550353409912,1.0,0.6091409689086338,58,0.5526315789473684,0.8758051105117114,0.6666666666666666,0.3917420770164925,0.19803412053243524,0.3333333333333333,0.7849246248313698,0.0013487725587264274,2.9515843975008645e-05,5.053388410625748e-08,3.0399999999999996,0.008929099818514832,0.003328339331484101,0.000642580382069505,5.053388410625748e-08,2.9515843975008645e-05
mp-1102246,LaSeCl,"Cl,La,Se",3,1.336,0.0,-2.517520758020834,5.518514480417228,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b,0.9633335558520044,1.0,0.9509994220940338,1.0,0.6378231239665747,42,0.7631578947368421,0.8916302697905076,0.6666666666666666,0.42808219178082185,0.1812081862879147,0.3333333333333333,0.7849246248313698,0.001348663024747042,2.951344698982045e-05,5.0529780243538634e-08,3.0399999999999996,0.008928374685260062,0.0033280690366524306,0.0006425281980405018,5.0529780243538634e-08,2.951344698982045e-05
mp-1208643,SrHfS3,"Hf,S,Sr",3,1.4955999999999992,0.0,-2.074540924687499,5.183263719549967,20,1.0,0.0,c,8,8,0,112,,True,0.0,1.0,c,0.999973111472614,1.0,0.999964085055238,1.0,0.5234014495600583,50,0.6578947368421053,0.8704607848600318,0.6666666666666666,0.40070524122455536,0.1929286361078352,0.3333333333333333,0.7849246248313698,0.0013440647554105716,2.941282083205039e-05,5.03574988546305e-08,3.0399999999999996,0.008897933373541406,0.0033167219784769712,0.0006403374968374184,5.03574988546305e-08,2.941282083205039e-05
